id,title,budget,revenue,genres,is_franchise,release_date,vote_average,vote_count,runtime,collection,roi
400160,The SpongeBob Movie: Sponge on the Run,60000000.0,4700000,Comedy,True,2020-08-14,7.438,2896,95,SpongeBob Collection,-92.16666666666666
400160,The SpongeBob Movie: Sponge on the Run,60000000.0,4700000,Adventure,True,2020-08-14,7.438,2896,95,SpongeBob Collection,-92.16666666666666
400160,The SpongeBob Movie: Sponge on the Run,60000000.0,4700000,Animation,True,2020-08-14,7.438,2896,95,SpongeBob Collection,-92.16666666666666
364689,Ferdinand,111000000.0,295038508,Animation,False,2017-12-09,7.227,2941,108,,165.80045765765766
364689,Ferdinand,111000000.0,295038508,Family,False,2017-12-09,7.227,2941,108,,165.80045765765766
364689,Ferdinand,111000000.0,295038508,Adventure,False,2017-12-09,7.227,2941,108,,165.80045765765766
364689,Ferdinand,111000000.0,295038508,Comedy,False,2017-12-09,7.227,2941,108,,165.80045765765766
34851,Predators,40000000.0,127200000,Science Fiction,True,2010-07-07,6.28,4307,107,Predator Collection,218.00000000000003
34851,Predators,40000000.0,127200000,Action,True,2010-07-07,6.28,4307,107,Predator Collection,218.00000000000003
34851,Predators,40000000.0,127200000,Thriller,True,2010-07-07,6.28,4307,107,Predator Collection,218.00000000000003
41630,No Strings Attached,25000000.0,149200000,Comedy,False,2011-01-21,6.3,4790,107,,496.8
41630,No Strings Attached,25000000.0,149200000,Romance,False,2011-01-21,6.3,4790,107,,496.8
49018,Insidious,1500000.0,100106454,Horror,True,2011-03-31,6.945,6982,102,Insidious Collection,6573.763599999999
49018,Insidious,1500000.0,100106454,Thriller,True,2011-03-31,6.945,6982,102,Insidious Collection,6573.763599999999
437342,The First Omen,30000000.0,53992802,Horror,True,2024-04-03,6.862,1117,119,The Omen Collection,79.97600666666666
337401,Mulan,200000000.0,69965374,Adventure,False,2020-09-04,6.9,6826,115,,-65.017313
337401,Mulan,200000000.0,69965374,Fantasy,False,2020-09-04,6.9,6826,115,,-65.017313
337401,Mulan,200000000.0,69965374,Action,False,2020-09-04,6.9,6826,115,,-65.017313
591,The Da Vinci Code,125000000.0,760006945,Thriller,True,2006-05-17,6.728,9598,149,Robert Langdon Collection,508.005556
591,The Da Vinci Code,125000000.0,760006945,Mystery,True,2006-05-17,6.728,9598,149,Robert Langdon Collection,508.005556
7518,Over the Hedge,80000000.0,343397247,Family,False,2006-05-17,6.576,4591,84,,329.24655875
7518,Over the Hedge,80000000.0,343397247,Comedy,False,2006-05-17,6.576,4591,84,,329.24655875
7518,Over the Hedge,80000000.0,343397247,Animation,False,2006-05-17,6.576,4591,84,,329.24655875
2770,American Pie 2,30000000.0,287553595,Comedy,True,2001-08-10,6.245,5039,108,American Pie Collection,858.5119833333333
2770,American Pie 2,30000000.0,287553595,Romance,True,2001-08-10,6.245,5039,108,American Pie Collection,858.5119833333333
605,The Matrix Revolutions,150000000.0,424988211,Adventure,True,2003-11-05,6.739,10216,129,The Matrix Collection,183.325474
605,The Matrix Revolutions,150000000.0,424988211,Action,True,2003-11-05,6.739,10216,129,The Matrix Collection,183.325474
605,The Matrix Revolutions,150000000.0,424988211,Thriller,True,2003-11-05,6.739,10216,129,The Matrix Collection,183.325474
605,The Matrix Revolutions,150000000.0,424988211,Science Fiction,True,2003-11-05,6.739,10216,129,The Matrix Collection,183.325474
744276,After Ever Happy,14000000.0,19238073,Romance,True,2022-08-24,6.798,1290,95,After Collection,37.41480714285714
744276,After Ever Happy,14000000.0,19238073,Drama,True,2022-08-24,6.798,1290,95,After Collection,37.41480714285714
44214,Black Swan,13000000.0,329398046,Drama,False,2010-12-03,7.687,14875,109,,2433.831123076923
44214,Black Swan,13000000.0,329398046,Thriller,False,2010-12-03,7.687,14875,109,,2433.831123076923
44214,Black Swan,13000000.0,329398046,Horror,False,2010-12-03,7.687,14875,109,,2433.831123076923
2034,Training Day,45000000.0,104900000,Action,True,2001-10-05,7.506,6168,122,Training Day Collection,133.11111111111111
2034,Training Day,45000000.0,104900000,Crime,True,2001-10-05,7.506,6168,122,Training Day Collection,133.11111111111111
2034,Training Day,45000000.0,104900000,Drama,True,2001-10-05,7.506,6168,122,Training Day Collection,133.11111111111111
861,Total Recall,65000000.0,261317921,Action,False,1990-06-01,7.31,6025,113,,302.02757076923075
861,Total Recall,65000000.0,261317921,Adventure,False,1990-06-01,7.31,6025,113,,302.02757076923075
861,Total Recall,65000000.0,261317921,Science Fiction,False,1990-06-01,7.31,6025,113,,302.02757076923075
136799,Trolls,125000000.0,347337803,Family,True,2016-10-13,6.64,3672,92,The Trolls Collection,177.8702424
136799,Trolls,125000000.0,347337803,Animation,True,2016-10-13,6.64,3672,92,The Trolls Collection,177.8702424
136799,Trolls,125000000.0,347337803,Fantasy,True,2016-10-13,6.64,3672,92,The Trolls Collection,177.8702424
136799,Trolls,125000000.0,347337803,Adventure,True,2016-10-13,6.64,3672,92,The Trolls Collection,177.8702424
136799,Trolls,125000000.0,347337803,Comedy,True,2016-10-13,6.64,3672,92,The Trolls Collection,177.8702424
136799,Trolls,125000000.0,347337803,Music,True,2016-10-13,6.64,3672,92,The Trolls Collection,177.8702424
217,Indiana Jones and the Kingdom of the Crystal Skull,185000000.0,786636033,Adventure,True,2008-05-21,6.014,8584,122,Indiana Jones Collection,325.2086664864865
217,Indiana Jones and the Kingdom of the Crystal Skull,185000000.0,786636033,Action,True,2008-05-21,6.014,8584,122,Indiana Jones Collection,325.2086664864865
181533,Night at the Museum: Secret of the Tomb,127000000.0,363204635,Adventure,True,2014-12-17,6.216,5997,98,Night at the Museum Collection,185.98790157480317
181533,Night at the Museum: Secret of the Tomb,127000000.0,363204635,Comedy,True,2014-12-17,6.216,5997,98,Night at the Museum Collection,185.98790157480317
181533,Night at the Museum: Secret of the Tomb,127000000.0,363204635,Fantasy,True,2014-12-17,6.216,5997,98,Night at the Museum Collection,185.98790157480317
181533,Night at the Museum: Secret of the Tomb,127000000.0,363204635,Family,True,2014-12-17,6.216,5997,98,Night at the Museum Collection,185.98790157480317
4108,The Transporter,21000000.0,43900000,Action,True,2002-10-02,6.711,5504,92,The Transporter Collection,109.04761904761904
4108,The Transporter,21000000.0,43900000,Crime,True,2002-10-02,6.711,5504,92,The Transporter Collection,109.04761904761904
4108,The Transporter,21000000.0,43900000,Thriller,True,2002-10-02,6.711,5504,92,The Transporter Collection,109.04761904761904
481084,The Addams Family,40000000.0,204394183,Family,True,2019-10-10,6.61,2383,87,The Addams Family (Animated) Collection,410.9854575
481084,The Addams Family,40000000.0,204394183,Animation,True,2019-10-10,6.61,2383,87,The Addams Family (Animated) Collection,410.9854575
481084,The Addams Family,40000000.0,204394183,Comedy,True,2019-10-10,6.61,2383,87,The Addams Family (Animated) Collection,410.9854575
481084,The Addams Family,40000000.0,204394183,Fantasy,True,2019-10-10,6.61,2383,87,The Addams Family (Animated) Collection,410.9854575
50646,"Crazy, Stupid, Love.",50000000.0,145079584,Comedy,False,2011-07-29,7.267,8815,118,,190.159168
50646,"Crazy, Stupid, Love.",50000000.0,145079584,Drama,False,2011-07-29,7.267,8815,118,,190.159168
50646,"Crazy, Stupid, Love.",50000000.0,145079584,Romance,False,2011-07-29,7.267,8815,118,,190.159168
2493,The Princess Bride,16000000.0,30900000,Adventure,False,1987-09-25,7.687,4753,99,,93.125
2493,The Princess Bride,16000000.0,30900000,Family,False,1987-09-25,7.687,4753,99,,93.125
2493,The Princess Bride,16000000.0,30900000,Fantasy,False,1987-09-25,7.687,4753,99,,93.125
2493,The Princess Bride,16000000.0,30900000,Comedy,False,1987-09-25,7.687,4753,99,,93.125
2493,The Princess Bride,16000000.0,30900000,Romance,False,1987-09-25,7.687,4753,99,,93.125
278154,Ice Age: Collision Course,105000000.0,408579038,Adventure,True,2016-06-23,6.113,4692,95,Ice Age Collection,289.1228933333333
278154,Ice Age: Collision Course,105000000.0,408579038,Animation,True,2016-06-23,6.113,4692,95,Ice Age Collection,289.1228933333333
278154,Ice Age: Collision Course,105000000.0,408579038,Family,True,2016-06-23,6.113,4692,95,Ice Age Collection,289.1228933333333
278154,Ice Age: Collision Course,105000000.0,408579038,Comedy,True,2016-06-23,6.113,4692,95,Ice Age Collection,289.1228933333333
278154,Ice Age: Collision Course,105000000.0,408579038,Science Fiction,True,2016-06-23,6.113,4692,95,Ice Age Collection,289.1228933333333
9874,Cobra,25000000.0,49042224,Action,False,1986-01-01,6.147,1830,87,,96.168896
9874,Cobra,25000000.0,49042224,Crime,False,1986-01-01,6.147,1830,87,,96.168896
9874,Cobra,25000000.0,49042224,Thriller,False,1986-01-01,6.147,1830,87,,96.168896
10229,A Walk to Remember,11800000.0,47494916,Drama,False,2002-01-25,7.759,4118,101,,302.49928813559325
10229,A Walk to Remember,11800000.0,47494916,Romance,False,2002-01-25,7.759,4118,101,,302.49928813559325
419743,Disobedience,6000000.0,8000000,Drama,False,2018-04-24,6.89,1233,114,,33.33333333333333
419743,Disobedience,6000000.0,8000000,Romance,False,2018-04-24,6.89,1233,114,,33.33333333333333
9339,Click,82500000.0,240685326,Comedy,False,2006-06-23,6.3,7200,107,,191.73978909090908
9339,Click,82500000.0,240685326,Drama,False,2006-06-23,6.3,7200,107,,191.73978909090908
9339,Click,82500000.0,240685326,Fantasy,False,2006-06-23,6.3,7200,107,,191.73978909090908
565770,Blue Beetle,104000000.0,130788072,Action,False,2023-08-16,6.681,2844,128,,25.757761538461537
565770,Blue Beetle,104000000.0,130788072,Science Fiction,False,2023-08-16,6.681,2844,128,,25.757761538461537
565770,Blue Beetle,104000000.0,130788072,Adventure,False,2023-08-16,6.681,2844,128,,25.757761538461537
310131,The Witch,4000000.0,40423945,Horror,False,2016-02-19,6.99,7248,92,,910.5986250000001
310131,The Witch,4000000.0,40423945,Fantasy,False,2016-02-19,6.99,7248,92,,910.5986250000001
310131,The Witch,4000000.0,40423945,Drama,False,2016-02-19,6.99,7248,92,,910.5986250000001
107846,Escape Plan,50000000.0,137328301,Action,True,2013-10-09,6.722,5298,115,Escape Plan Collection,174.656602
107846,Escape Plan,50000000.0,137328301,Thriller,True,2013-10-09,6.722,5298,115,Escape Plan Collection,174.656602
1369,Rambo: First Blood Part II,44000000.0,300400432,Action,True,1985-05-21,6.649,4065,96,Rambo Collection,582.7282545454545
1369,Rambo: First Blood Part II,44000000.0,300400432,Adventure,True,1985-05-21,6.649,4065,96,Rambo Collection,582.7282545454545
1369,Rambo: First Blood Part II,44000000.0,300400432,Thriller,True,1985-05-21,6.649,4065,96,Rambo Collection,582.7282545454545
1369,Rambo: First Blood Part II,44000000.0,300400432,War,True,1985-05-21,6.649,4065,96,Rambo Collection,582.7282545454545
2501,The Bourne Identity,60000000.0,214034224,Action,True,2002-06-14,7.469,9555,119,The Bourne Collection,256.72370666666666
2501,The Bourne Identity,60000000.0,214034224,Drama,True,2002-06-14,7.469,9555,119,The Bourne Collection,256.72370666666666
2501,The Bourne Identity,60000000.0,214034224,Mystery,True,2002-06-14,7.469,9555,119,The Bourne Collection,256.72370666666666
2501,The Bourne Identity,60000000.0,214034224,Thriller,True,2002-06-14,7.469,9555,119,The Bourne Collection,256.72370666666666
915935,Anatomy of a Fall,6700000.0,35634133,Thriller,False,2023-08-23,7.534,2850,151,,431.85273134328355
915935,Anatomy of a Fall,6700000.0,35634133,Mystery,False,2023-08-23,7.534,2850,151,,431.85273134328355
915935,Anatomy of a Fall,6700000.0,35634133,Crime,False,2023-08-23,7.534,2850,151,,431.85273134328355
526896,Morbius,75000000.0,167635712,Action,False,2022-03-30,5.958,4519,105,,123.51428266666666
526896,Morbius,75000000.0,167635712,Science Fiction,False,2022-03-30,5.958,4519,105,,123.51428266666666
526896,Morbius,75000000.0,167635712,Fantasy,False,2022-03-30,5.958,4519,105,,123.51428266666666
8871,How the Grinch Stole Christmas,123000000.0,345800000,Family,False,2000-11-17,6.772,7816,104,,181.1382113821138
8871,How the Grinch Stole Christmas,123000000.0,345800000,Fantasy,False,2000-11-17,6.772,7816,104,,181.1382113821138
8871,How the Grinch Stole Christmas,123000000.0,345800000,Comedy,False,2000-11-17,6.772,7816,104,,181.1382113821138
5548,RoboCop,13000000.0,53424681,Action,True,1987-07-17,7.344,5362,102,RoboCop Collection,310.9590846153846
5548,RoboCop,13000000.0,53424681,Thriller,True,1987-07-17,7.344,5362,102,RoboCop Collection,310.9590846153846
5548,RoboCop,13000000.0,53424681,Science Fiction,True,1987-07-17,7.344,5362,102,RoboCop Collection,310.9590846153846
395991,Only the Brave,38000000.0,25754775,Drama,False,2017-09-22,7.4,1667,133,,-32.224276315789474
395991,Only the Brave,38000000.0,25754775,Action,False,2017-09-22,7.4,1667,133,,-32.224276315789474
44833,Battleship,209000000.0,303025485,Thriller,False,2012-04-11,5.9,5652,131,,44.98827033492823
44833,Battleship,209000000.0,303025485,Action,False,2012-04-11,5.9,5652,131,,44.98827033492823
44833,Battleship,209000000.0,303025485,Adventure,False,2012-04-11,5.9,5652,131,,44.98827033492823
44833,Battleship,209000000.0,303025485,Science Fiction,False,2012-04-11,5.9,5652,131,,44.98827033492823
678512,Sound of Freedom,14500000.0,250600000,Action,False,2023-07-03,7.99,2569,131,,1628.2758620689656
678512,Sound of Freedom,14500000.0,250600000,Drama,False,2023-07-03,7.99,2569,131,,1628.2758620689656
881,A Few Good Men,40000000.0,243240178,Drama,False,1992-12-11,7.544,3825,138,,508.100445
63311,The Skin I Live In,13000000.0,33750478,Drama,False,2011-08-17,7.494,4369,120,,159.61906153846155
63311,The Skin I Live In,13000000.0,33750478,Horror,False,2011-08-17,7.494,4369,120,,159.61906153846155
63311,The Skin I Live In,13000000.0,33750478,Mystery,False,2011-08-17,7.494,4369,120,,159.61906153846155
63311,The Skin I Live In,13000000.0,33750478,Thriller,False,2011-08-17,7.494,4369,120,,159.61906153846155
331482,Little Women,40000000.0,216600000,Drama,False,2019-12-25,7.866,6480,135,,441.5
331482,Little Women,40000000.0,216600000,Romance,False,2019-12-25,7.866,6480,135,,441.5
331482,Little Women,40000000.0,216600000,History,False,2019-12-25,7.866,6480,135,,441.5
2024,The Patriot,110000000.0,215294342,Drama,False,2000-06-28,7.176,4055,165,,95.72212909090909
2024,The Patriot,110000000.0,215294342,History,False,2000-06-28,7.176,4055,165,,95.72212909090909
2024,The Patriot,110000000.0,215294342,War,False,2000-06-28,7.176,4055,165,,95.72212909090909
2024,The Patriot,110000000.0,215294342,Action,False,2000-06-28,7.176,4055,165,,95.72212909090909
870360,The Day the Earth Blew Up: A Looney Tunes Movie,15000000.0,15076954,Animation,False,2024-08-01,7.6,134,90,,0.5130266666666666
870360,The Day the Earth Blew Up: A Looney Tunes Movie,15000000.0,15076954,Family,False,2024-08-01,7.6,134,90,,0.5130266666666666
870360,The Day the Earth Blew Up: A Looney Tunes Movie,15000000.0,15076954,Comedy,False,2024-08-01,7.6,134,90,,0.5130266666666666
870360,The Day the Earth Blew Up: A Looney Tunes Movie,15000000.0,15076954,Adventure,False,2024-08-01,7.6,134,90,,0.5130266666666666
870360,The Day the Earth Blew Up: A Looney Tunes Movie,15000000.0,15076954,Science Fiction,False,2024-08-01,7.6,134,90,,0.5130266666666666
22881,The Blind Side,29000000.0,309231694,Drama,False,2009-11-20,7.671,6517,129,,966.3161862068966
1933,The Others,17000000.0,210002906,Horror,False,2001-08-02,7.615,6746,104,,1135.311211764706
1933,The Others,17000000.0,210002906,Mystery,False,2001-08-02,7.615,6746,104,,1135.311211764706
1933,The Others,17000000.0,210002906,Thriller,False,2001-08-02,7.615,6746,104,,1135.311211764706
10483,Death Race,45000000.0,76000000,Action,True,2008-08-22,6.28,3897,105,Death Race Collection,68.88888888888889
10483,Death Race,45000000.0,76000000,Thriller,True,2008-08-22,6.28,3897,105,Death Race Collection,68.88888888888889
10483,Death Race,45000000.0,76000000,Science Fiction,True,2008-08-22,6.28,3897,105,Death Race Collection,68.88888888888889
433808,The Ritual,1000000.0,1786396,Horror,False,2017-10-11,6.267,3158,94,,78.6396
433808,The Ritual,1000000.0,1786396,Thriller,False,2017-10-11,6.267,3158,94,,78.6396
433808,The Ritual,1000000.0,1786396,Mystery,False,2017-10-11,6.267,3158,94,,78.6396
77950,Turbo,135000000.0,282570682,Animation,False,2013-07-11,6.258,3494,96,,109.3116162962963
77950,Turbo,135000000.0,282570682,Family,False,2013-07-11,6.258,3494,96,,109.3116162962963
871,Planet of the Apes,5800000.0,32589624,Science Fiction,True,1968-02-07,7.646,3700,112,Planet of the Apes (Original) Collection,461.89006896551723
871,Planet of the Apes,5800000.0,32589624,Adventure,True,1968-02-07,7.646,3700,112,Planet of the Apes (Original) Collection,461.89006896551723
871,Planet of the Apes,5800000.0,32589624,Drama,True,1968-02-07,7.646,3700,112,Planet of the Apes (Original) Collection,461.89006896551723
871,Planet of the Apes,5800000.0,32589624,Action,True,1968-02-07,7.646,3700,112,Planet of the Apes (Original) Collection,461.89006896551723
22794,Cloudy with a Chance of Meatballs,100000000.0,242988466,Animation,True,2009-09-17,6.641,6140,90,Cloudy with a Chance of Meatballs Collection,142.988466
22794,Cloudy with a Chance of Meatballs,100000000.0,242988466,Comedy,True,2009-09-17,6.641,6140,90,Cloudy with a Chance of Meatballs Collection,142.988466
22794,Cloudy with a Chance of Meatballs,100000000.0,242988466,Family,True,2009-09-17,6.641,6140,90,Cloudy with a Chance of Meatballs Collection,142.988466
1891,The Empire Strikes Back,18000000.0,538400000,Adventure,True,1980-05-20,8.396,17520,124,Star Wars Collection,2891.1111111111113
1891,The Empire Strikes Back,18000000.0,538400000,Action,True,1980-05-20,8.396,17520,124,Star Wars Collection,2891.1111111111113
1891,The Empire Strikes Back,18000000.0,538400000,Science Fiction,True,1980-05-20,8.396,17520,124,Star Wars Collection,2891.1111111111113
76,Before Sunrise,2500000.0,5987386,Drama,True,1995-01-27,7.967,4329,101,Before... Collection,139.49544
76,Before Sunrise,2500000.0,5987386,Romance,True,1995-01-27,7.967,4329,101,Before... Collection,139.49544
81188,Rise of the Guardians,145000000.0,306941670,Animation,False,2012-11-21,7.367,6884,97,,111.68391034482758
81188,Rise of the Guardians,145000000.0,306941670,Family,False,2012-11-21,7.367,6884,97,,111.68391034482758
81188,Rise of the Guardians,145000000.0,306941670,Fantasy,False,2012-11-21,7.367,6884,97,,111.68391034482758
2251,Unfaithful,50000000.0,119137784,Thriller,False,2002-05-10,6.7,1594,124,,138.275568
2251,Unfaithful,50000000.0,119137784,Drama,False,2002-05-10,6.7,1594,124,,138.275568
2251,Unfaithful,50000000.0,119137784,Romance,False,2002-05-10,6.7,1594,124,,138.275568
308266,War Dogs,50000000.0,86234523,Comedy,False,2016-08-18,6.927,5119,114,,72.469046
308266,War Dogs,50000000.0,86234523,Crime,False,2016-08-18,6.927,5119,114,,72.469046
308266,War Dogs,50000000.0,86234523,Drama,False,2016-08-18,6.927,5119,114,,72.469046
675445,PAW Patrol: The Movie,26000000.0,144327371,Family,True,2021-08-09,7.4,1235,86,PAW Patrol (Theatrical) Collection,455.105273076923
675445,PAW Patrol: The Movie,26000000.0,144327371,Comedy,True,2021-08-09,7.4,1235,86,PAW Patrol (Theatrical) Collection,455.105273076923
675445,PAW Patrol: The Movie,26000000.0,144327371,Adventure,True,2021-08-09,7.4,1235,86,PAW Patrol (Theatrical) Collection,455.105273076923
675445,PAW Patrol: The Movie,26000000.0,144327371,Animation,True,2021-08-09,7.4,1235,86,PAW Patrol (Theatrical) Collection,455.105273076923
850165,The Iron Claw,15900000.0,40130232,History,False,2023-12-21,7.546,1045,132,,152.39139622641508
850165,The Iron Claw,15900000.0,40130232,Drama,False,2023-12-21,7.546,1045,132,,152.39139622641508
81005,Jack the Giant Slayer,195000000.0,197700000,Fantasy,False,2013-02-27,5.859,5002,114,,1.3846153846153846
81005,Jack the Giant Slayer,195000000.0,197700000,Action,False,2013-02-27,5.859,5002,114,,1.3846153846153846
81005,Jack the Giant Slayer,195000000.0,197700000,Adventure,False,2013-02-27,5.859,5002,114,,1.3846153846153846
81005,Jack the Giant Slayer,195000000.0,197700000,Drama,False,2013-02-27,5.859,5002,114,,1.3846153846153846
7555,Rambo,50000000.0,113200000,Action,True,2008-01-24,6.685,4040,92,Rambo Collection,126.4
7555,Rambo,50000000.0,113200000,Thriller,True,2008-01-24,6.685,4040,92,Rambo Collection,126.4
7555,Rambo,50000000.0,113200000,War,True,2008-01-24,6.685,4040,92,Rambo Collection,126.4
324852,Despicable Me 3,80000000.0,1034800131,Action,True,2017-06-15,6.467,7343,90,Despicable Me Collection,1193.50016375
324852,Despicable Me 3,80000000.0,1034800131,Animation,True,2017-06-15,6.467,7343,90,Despicable Me Collection,1193.50016375
324852,Despicable Me 3,80000000.0,1034800131,Comedy,True,2017-06-15,6.467,7343,90,Despicable Me Collection,1193.50016375
324852,Despicable Me 3,80000000.0,1034800131,Family,True,2017-06-15,6.467,7343,90,Despicable Me Collection,1193.50016375
324852,Despicable Me 3,80000000.0,1034800131,Adventure,True,2017-06-15,6.467,7343,90,Despicable Me Collection,1193.50016375
858017,I Saw the TV Glow,10000000.0,5396508,Drama,False,2024-05-03,6.0,513,100,,-46.03492
858017,I Saw the TV Glow,10000000.0,5396508,Horror,False,2024-05-03,6.0,513,100,,-46.03492
450465,Glass,20000000.0,246999039,Thriller,False,2019-01-16,6.7,8702,129,,1134.995195
450465,Glass,20000000.0,246999039,Drama,False,2019-01-16,6.7,8702,129,,1134.995195
450465,Glass,20000000.0,246999039,Science Fiction,False,2019-01-16,6.7,8702,129,,1134.995195
601796,Alienoid,24500000.0,12109608,Science Fiction,True,2022-07-20,6.844,477,142,Alienoid Collection,-50.573028571428566
601796,Alienoid,24500000.0,12109608,Action,True,2022-07-20,6.844,477,142,Alienoid Collection,-50.573028571428566
601796,Alienoid,24500000.0,12109608,Fantasy,True,2022-07-20,6.844,477,142,Alienoid Collection,-50.573028571428566
601796,Alienoid,24500000.0,12109608,Adventure,True,2022-07-20,6.844,477,142,Alienoid Collection,-50.573028571428566
522938,Rambo: Last Blood,50000000.0,91500000,Action,True,2019-09-19,6.5,4015,89,Rambo Collection,83.0
522938,Rambo: Last Blood,50000000.0,91500000,Thriller,True,2019-09-19,6.5,4015,89,Rambo Collection,83.0
522938,Rambo: Last Blood,50000000.0,91500000,Drama,True,2019-09-19,6.5,4015,89,Rambo Collection,83.0
435,The Day After Tomorrow,125000000.0,552639571,Action,False,2004-05-26,6.544,8378,123,,342.1116568
435,The Day After Tomorrow,125000000.0,552639571,Adventure,False,2004-05-26,6.544,8378,123,,342.1116568
435,The Day After Tomorrow,125000000.0,552639571,Science Fiction,False,2004-05-26,6.544,8378,123,,342.1116568
435,The Day After Tomorrow,125000000.0,552639571,Thriller,False,2004-05-26,6.544,8378,123,,342.1116568
9837,The Prince of Egypt,70000000.0,218613188,Adventure,True,1998-12-16,7.29,4086,99,DreamWorks Bible Stories Collection,212.30455428571426
9837,The Prince of Egypt,70000000.0,218613188,Animation,True,1998-12-16,7.29,4086,99,DreamWorks Bible Stories Collection,212.30455428571426
9837,The Prince of Egypt,70000000.0,218613188,Drama,True,1998-12-16,7.29,4086,99,DreamWorks Bible Stories Collection,212.30455428571426
9837,The Prince of Egypt,70000000.0,218613188,Family,True,1998-12-16,7.29,4086,99,DreamWorks Bible Stories Collection,212.30455428571426
1016121,Beautiful Disaster,25000000.0,6850036,Romance,True,2023-04-04,6.661,834,96,Beautiful Disaster Collection,-72.599856
1016121,Beautiful Disaster,25000000.0,6850036,Drama,True,2023-04-04,6.661,834,96,Beautiful Disaster Collection,-72.599856
1016121,Beautiful Disaster,25000000.0,6850036,Comedy,True,2023-04-04,6.661,834,96,Beautiful Disaster Collection,-72.599856
664,Twister,92000000.0,494471524,Action,True,1996-05-10,6.543,3592,113,Twister Collection,437.4690478260869
664,Twister,92000000.0,494471524,Adventure,True,1996-05-10,6.543,3592,113,Twister Collection,437.4690478260869
664,Twister,92000000.0,494471524,Drama,True,1996-05-10,6.543,3592,113,Twister Collection,437.4690478260869
87827,Life of Pi,120000000.0,609016565,Adventure,False,2012-11-20,7.406,13325,127,,407.51380416666666
87827,Life of Pi,120000000.0,609016565,Drama,False,2012-11-20,7.406,13325,127,,407.51380416666666
557950,Mainstream,5000000.0,49638,Comedy,False,2021-05-07,6.366,343,95,,-99.00724
557950,Mainstream,5000000.0,49638,Drama,False,2021-05-07,6.366,343,95,,-99.00724
13475,Star Trek,150000000.0,386839614,Science Fiction,True,2009-05-06,7.429,10072,127,Star Trek: Alternate Reality Collection,157.893076
13475,Star Trek,150000000.0,386839614,Action,True,2009-05-06,7.429,10072,127,Star Trek: Alternate Reality Collection,157.893076
13475,Star Trek,150000000.0,386839614,Adventure,True,2009-05-06,7.429,10072,127,Star Trek: Alternate Reality Collection,157.893076
826510,Harold and the Purple Crayon,40000000.0,32227855,Family,False,2024-07-31,6.729,301,90,,-19.4303625
826510,Harold and the Purple Crayon,40000000.0,32227855,Comedy,False,2024-07-31,6.729,301,90,,-19.4303625
826510,Harold and the Purple Crayon,40000000.0,32227855,Adventure,False,2024-07-31,6.729,301,90,,-19.4303625
826510,Harold and the Purple Crayon,40000000.0,32227855,Fantasy,False,2024-07-31,6.729,301,90,,-19.4303625
206647,Spectre,245000000.0,880707597,Action,True,2015-10-26,6.56,10760,148,James Bond Collection,259.4724885714286
206647,Spectre,245000000.0,880707597,Adventure,True,2015-10-26,6.56,10760,148,James Bond Collection,259.4724885714286
206647,Spectre,245000000.0,880707597,Thriller,True,2015-10-26,6.56,10760,148,James Bond Collection,259.4724885714286
770,Gone with the Wind,4000000.0,402352579,Drama,False,1939-12-15,7.929,4157,233,,9958.814475
770,Gone with the Wind,4000000.0,402352579,War,False,1939-12-15,7.929,4157,233,,9958.814475
770,Gone with the Wind,4000000.0,402352579,Romance,False,1939-12-15,7.929,4157,233,,9958.814475
137116,Smurfs: The Lost Village,60000000.0,197183546,Family,False,2017-03-23,6.3,1480,89,,228.63924333333335
137116,Smurfs: The Lost Village,60000000.0,197183546,Comedy,False,2017-03-23,6.3,1480,89,,228.63924333333335
137116,Smurfs: The Lost Village,60000000.0,197183546,Adventure,False,2017-03-23,6.3,1480,89,,228.63924333333335
137116,Smurfs: The Lost Village,60000000.0,197183546,Animation,False,2017-03-23,6.3,1480,89,,228.63924333333335
3170,Bambi,858000.0,267447150,Animation,True,1942-08-14,7.0,5794,69,Bambi Collection,31070.996503496503
3170,Bambi,858000.0,267447150,Drama,True,1942-08-14,7.0,5794,69,Bambi Collection,31070.996503496503
3170,Bambi,858000.0,267447150,Family,True,1942-08-14,7.0,5794,69,Bambi Collection,31070.996503496503
404368,Ralph Breaks the Internet,175000000.0,529323962,Family,True,2018-11-20,7.174,7758,112,Wreck-It Ralph Collection,202.47083542857146
404368,Ralph Breaks the Internet,175000000.0,529323962,Animation,True,2018-11-20,7.174,7758,112,Wreck-It Ralph Collection,202.47083542857146
404368,Ralph Breaks the Internet,175000000.0,529323962,Comedy,True,2018-11-20,7.174,7758,112,Wreck-It Ralph Collection,202.47083542857146
404368,Ralph Breaks the Internet,175000000.0,529323962,Adventure,True,2018-11-20,7.174,7758,112,Wreck-It Ralph Collection,202.47083542857146
686,Contact,90000000.0,171120329,Drama,False,1997-07-11,7.435,4656,150,,90.13369888888889
686,Contact,90000000.0,171120329,Science Fiction,False,1997-07-11,7.435,4656,150,,90.13369888888889
686,Contact,90000000.0,171120329,Mystery,False,1997-07-11,7.435,4656,150,,90.13369888888889
64682,The Great Gatsby,105000000.0,351040419,Drama,False,2013-05-09,7.363,12506,143,,234.32420857142856
64682,The Great Gatsby,105000000.0,351040419,Romance,False,2013-05-09,7.363,12506,143,,234.32420857142856
1592,Primal Fear,30000000.0,102600000,Crime,False,1996-03-06,7.658,3561,129,,242.0
